ID,KIDSDRIV,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,CLAIM_FLAG,URBANICITY
650676239,0,9-Jun-45,54,0,14,164420.00 ,No,402031.00 ,Yes,z_F,PhD,Lawyer,48,Private,1500,4,z_SUV,no,10878,1,No,2,3736,21,1,Highly Urban/ Urban
470130625,0,27-Dec-42,56,0,12,137181.00 ,No,392070.00 ,Yes,z_F,Bachelors,Professional,47,Private,40260,4,z_SUV,no,0,0,No,1,0,7,0,z_Highly Rural/ Rural
208116405,0,13-May-53,46,0,7,85559.00 ,No,285506.00 ,Yes,M,Bachelors,Professional,18,Private,15190,14,Minivan,yes,0,0,No,2,0,9,0,z_Highly Rural/ Rural
473135731,0,9-Jan-46,53,0,12,45432.00 ,No,182320.00 ,Yes,M,Bachelors,Clerical,27,Private,14560,1,Minivan,no,5465,1,No,4,0,16,0,Highly Urban/ Urban
146663597,0,25-Aug-49,50,0,8,,No,0.00 ,z_No,z_F,Bachelors,Home Maker,47,Private,17970,4,Van,yes,0,0,No,0,0,7,0,z_Highly Rural/ Rural
945439560,0,16-Oct-48,51,0,16,133469.00 ,No,376662.00 ,Yes,M,Masters,,23,Private,19950,1,Van,yes,0,0,No,1,0,13,0,Highly Urban/ Urban
506114012,0,3-Mar-49,50,0,13,109950.00 ,No,293399.00 ,Yes,z_F,PhD,Doctor,45,Private,17500,6,z_SUV,no,0,0,No,0,0,15,0,Highly Urban/ Urban
229504103,0,30-Jul-48,51,0,13,72334.00 ,No,0.00 ,z_No,z_F,z_High School,z_Blue Collar,36,Commercial,11290,4,z_SUV,no,0,0,Yes,4,3939,,1,Highly Urban/ Urban
909300659,0,9-Mar-52,47,0,11,32916.00 ,No,0.00 ,z_No,M,<High School,Clerical,34,Private,5640,1,Pickup,yes,0,0,No,0,0,1,0,z_Highly Rural/ Rural
187691973,0,31-Jan-61,38,0,0,0.00 ,No,72864.00 ,Yes,z_F,z_High School,Home Maker,51,Private,22740,4,z_SUV,no,7171,2,No,0,0,9,0,Highly Urban/ Urban
667355215,0,26-Nov-62,36,3,12,45590.00 ,No,172745.00 ,Yes,z_F,z_High School,Professional,9,Private,16650,3,z_SUV,no,0,0,No,0,13770,5,1,Highly Urban/ Urban
326037454,0,9-Feb-44,55,0,13,,No,256253.00 ,Yes,M,Bachelors,z_Blue Collar,33,Commercial,11180,3,Pickup,yes,9111,2,No,6,0,3,0,Highly Urban/ Urban
587450533,0,30-Oct-48,51,0,9,94561.00 ,No,250521.00 ,z_No,M,Masters,Lawyer,24,Private,21710,4,Van,yes,679,3,No,4,0,17,0,Highly Urban/ Urban
214962763,0,19-Dec-43,55,0,14,37930.00 ,No,190513.00 ,Yes,M,Bachelors,Manager,51,Private,10790,12,Pickup,no,0,0,No,0,0,10,0,Highly Urban/ Urban
502893337,0,6-Nov-49,50,0,0,0.00 ,No,122287.00 ,Yes,M,<High School,Student,66,Private,1500,1,Minivan,yes,0,0,No,0,2663,1,1,z_Highly Rural/ Rural
16259639,0,2-Nov-60,39,2,12,52052.00 ,Yes,0.00 ,z_No,z_F,Bachelors,Manager,31,Private,21980,14,z_SUV,no,0,0,Yes,2,0,,0,Highly Urban/ Urban
143062921,0,26-Apr-68,31,1,12,22654.00 ,Yes,0.00 ,z_No,z_F,<High School,z_Blue Collar,38,Private,13330,1,z_SUV,no,0,0,Yes,2,0,6,0,Highly Urban/ Urban
948426614,0,3-Nov-54,45,1,0,0.00 ,Yes,0.00 ,z_No,z_F,z_High School,Student,44,Private,1500,4,Sports Car,no,0,0,No,1,5645,7,1,Highly Urban/ Urban
208280446,0,27-Feb-54,45,3,12,152563.00 ,No,455931.00 ,Yes,M,Bachelors,Manager,43,Private,19700,3,Minivan,yes,0,0,No,0,0,7,0,Highly Urban/ Urban
250655555,0,29-Sep-53,46,0,15,62565.00 ,No,188189.00 ,Yes,M,z_High School,z_Blue Collar,35,Commercial,14450,7,Minivan,yes,0,0,No,0,0,8,0,Highly Urban/ Urban
867274252,0,28-Nov-41,57,2,15,14989.00 ,No,84309.00 ,Yes,z_F,z_High School,Home Maker,43,Private,26140,10,Sports Car,no,0,0,Yes,0,0,1,0,z_Highly Rural/ Rural
406648980,0,31-Mar-61,38,1,11,51551.00 ,No,177942.00 ,Yes,z_F,Bachelors,z_Blue Collar,19,Private,15380,1,z_SUV,no,5563,3,No,3,3220,,1,Highly Urban/ Urban
47083764,0,1-Dec-55,43,0,8,166192.00 ,No,0.00 ,z_No,M,Masters,,52,Commercial,21110,1,Van,yes,4962,3,No,2,0,,0,Highly Urban/ Urban
517596063,0,20-Aug-51,48,0,9,72838.00 ,No,204780.00 ,Yes,M,Bachelors,z_Blue Collar,49,Commercial,13580,1,Minivan,no,0,0,No,1,0,1,0,z_Highly Rural/ Rural
649809932,0,8-Nov-53,46,0,13,5015.00 ,No,105811.00 ,Yes,M,<High School,z_Blue Collar,45,Private,2690,1,Minivan,yes,0,0,No,0,0,8,0,Highly Urban/ Urban
223590150,0,15-Jan-77,22,0,7,12301.00 ,No,0.00 ,z_No,z_F,Bachelors,z_Blue Collar,49,Commercial,8770,6,Sports Car,yes,9232,3,No,11,2546,14,1,Highly Urban/ Urban
780883211,0,23-Apr-57,42,0,11,36864.00 ,No,104136.00 ,Yes,z_F,z_High School,Clerical,29,Private,5700,6,z_SUV,no,5930,1,No,0,0,1,0,Highly Urban/ Urban
882554904,0,15-Apr-55,44,0,9,138442.00 ,No,0.00 ,z_No,z_F,Masters,Lawyer,31,Private,19740,10,Pickup,no,0,0,No,0,0,12,0,Highly Urban/ Urban
944495729,0,20-Oct-57,42,3,16,39636.00 ,No,161117.00 ,Yes,z_F,<High School,z_Blue Collar,56,Commercial,26550,9,Pickup,no,0,0,No,2,0,5,0,Highly Urban/ Urban
258417857,0,11-Sep-61,38,0,12,,No,125191.00 ,Yes,M,<High School,z_Blue Collar,25,Commercial,10250,1,Pickup,yes,0,0,Yes,0,0,1,0,z_Highly Rural/ Rural
593750486,0,21-Aug-44,55,0,14,113534.00 ,No,339933.00 ,Yes,z_F,PhD,,21,Commercial,24640,6,Van,no,0,0,No,0,0,7,0,Highly Urban/ Urban
9413261,0,10-Nov-44,55,0,10,54877.00 ,No,0.00 ,z_No,M,Bachelors,Clerical,37,Commercial,42170,6,Panel Truck,yes,0,0,Yes,0,1125,8,1,Highly Urban/ Urban
558171004,2,7-Feb-54,45,2,12,8467.00 ,No,105059.00 ,Yes,z_F,<High School,Clerical,28,Private,6900,9,z_SUV,no,0,0,No,0,6868,6,1,Highly Urban/ Urban
464247120,0,7-Feb-45,54,0,12,246164.00 ,No,636835.00 ,z_No,z_F,PhD,Doctor,46,Private,31520,13,Minivan,no,0,0,No,0,0,15,0,Highly Urban/ Urban
878036819,0,22-Jul-43,56,0,0,,No,0.00 ,Yes,z_F,<High School,Student,5,Private,7100,4,z_SUV,no,0,0,No,2,0,7,0,Highly Urban/ Urban
128174208,0,23-Aug-64,35,3,9,63364.00 ,Yes,0.00 ,z_No,M,Masters,Professional,69,Commercial,23330,1,Panel Truck,yes,0,0,No,0,5423,16,1,Highly Urban/ Urban
696493141,0,10-May-45,54,0,0,0.00 ,No,91744.00 ,Yes,z_F,Masters,Home Maker,23,Private,6900,4,Sports Car,no,12271,4,No,2,0,13,0,Highly Urban/ Urban
490897115,0,6-Oct-61,38,0,10,142002.00 ,No,345671.00 ,Yes,M,Bachelors,Manager,33,Commercial,27750,4,Panel Truck,yes,0,0,No,2,0,12,0,Highly Urban/ Urban
72110926,0,26-Aug-67,32,2,13,72188.00 ,No,229982.00 ,Yes,z_F,Bachelors,Professional,29,Private,9790,17,z_SUV,no,3176,2,No,1,0,13,0,Highly Urban/ Urban
421079900,0,7-Mar-51,48,1,3,80522.00 ,No,244552.00 ,Yes,z_F,Bachelors,Manager,16,Private,14350,1,z_SUV,no,0,0,No,2,0,1,0,Highly Urban/ Urban
218957407,0,7-Jul-33,66,0,17,102485.00 ,No,345449.00 ,Yes,M,Masters,Manager,40,Private,17610,4,z_SUV,yes,1194,3,No,1,0,12,0,Highly Urban/ Urban
818056111,0,8-Jul-53,46,0,7,79249.00 ,No,269116.00 ,Yes,M,Bachelors,z_Blue Collar,24,Commercial,14020,4,Minivan,no,0,0,No,0,0,12,0,z_Highly Rural/ Rural
737451303,0,26-Jun-68,31,3,10,26606.00 ,Yes,0.00 ,z_No,z_F,z_High School,Student,27,Commercial,10890,1,z_SUV,no,4044,2,No,0,2394,9,1,Highly Urban/ Urban
282076733,0,17-Jun-54,45,0,10,50352.00 ,No,201404.00 ,Yes,z_F,Bachelors,Home Maker,16,Private,11040,7,z_SUV,no,0,0,No,0,0,15,0,Highly Urban/ Urban
704242204,0,17-Mar-68,31,0,9,73727.00 ,No,0.00 ,z_No,M,Bachelors,Professional,31,Commercial,19210,6,Van,no,0,0,No,4,0,7,0,Highly Urban/ Urban
295091190,0,16-Sep-67,32,0,0,0.00 ,No,0.00 ,Yes,M,<High School,Student,22,Private,9050,1,Pickup,no,10152,2,No,5,0,1,0,Highly Urban/ Urban
988358143,0,8-Jun-56,43,0,13,42768.00 ,No,183793.00 ,Yes,M,Bachelors,Manager,32,Private,10080,1,Minivan,yes,0,0,No,0,0,8,0,Highly Urban/ Urban
362777164,1,21-Jul-56,43,1,9,,Yes,0.00 ,z_No,M,Bachelors,Professional,46,Private,12830,4,Minivan,no,1510,1,Yes,1,5401,1,1,Highly Urban/ Urban
81476515,2,19-Sep-63,36,2,9,64599.00 ,Yes,189527.00 ,z_No,M,Masters,Lawyer,16,Private,21490,4,Van,yes,5846,2,No,1,0,,0,Highly Urban/ Urban
670127664,0,2-Sep-53,46,0,12,35852.00 ,No,142093.00 ,Yes,M,<High School,z_Blue Collar,21,Private,13460,10,Minivan,no,0,0,No,0,0,1,0,Highly Urban/ Urban
10185862,0,12-Nov-49,50,0,14,,No,117038.00 ,Yes,M,<High School,Clerical,22,Private,15330,4,Minivan,no,0,0,No,0,0,5,0,Highly Urban/ Urban
111885786,0,13-Jul-32,67,1,14,,No,219318.00 ,Yes,z_F,z_High School,Professional,66,Private,14080,4,Sports Car,no,5898,3,No,3,2931,1,1,Highly Urban/ Urban
16446925,0,13-Sep-51,48,0,7,22362.00 ,No,127087.00 ,Yes,M,<High School,Clerical,39,Private,27160,3,Minivan,yes,22906,1,Yes,0,0,1,0,Highly Urban/ Urban
82398794,0,30-Aug-48,51,0,7,66948.00 ,No,,z_No,M,Bachelors,Professional,39,Commercial,28870,10,Panel Truck,no,0,0,No,0,0,8,0,z_Highly Rural/ Rural
508658607,0,22-Nov-56,42,0,,16423.00 ,No,0.00 ,z_No,M,<High School,Clerical,44,Private,21540,4,Minivan,no,0,0,No,0,0,9,0,z_Highly Rural/ Rural
114231234,0,23-Dec-44,54,0,15,52105.00 ,No,196481.00 ,Yes,z_F,Masters,Lawyer,40,Private,21430,1,z_SUV,no,0,0,No,0,0,14,0,Highly Urban/ Urban
262510033,0,9-Feb-56,43,0,9,53431.00 ,No,0.00 ,z_No,z_F,Bachelors,Professional,5,Private,8050,3,z_SUV,no,4408,1,No,5,4009,12,1,Highly Urban/ Urban
608976095,0,7-Oct-58,41,1,14,6712.00 ,No,,Yes,z_F,Bachelors,Home Maker,37,Private,2910,7,Sports Car,no,0,0,No,2,0,11,0,Highly Urban/ Urban
777498837,0,23-Jun-42,57,0,12,62411.00 ,No,260638.00 ,Yes,M,Masters,,31,Commercial,34720,1,Panel Truck,yes,30789,3,No,6,0,19,0,Highly Urban/ Urban
873746806,0,22-Feb-73,26,2,11,21443.00 ,No,116421.00 ,Yes,M,<High School,Clerical,33,Private,6240,1,Minivan,no,0,0,No,0,0,1,0,z_Highly Rural/ Rural
486162046,0,22-Mar-50,49,0,12,45471.00 ,No,170808.00 ,Yes,z_F,Bachelors,Clerical,14,Private,10670,1,z_SUV,no,0,0,No,0,0,7,0,Highly Urban/ Urban
91382305,0,19-Sep-56,43,1,8,27413.00 ,Yes,,z_No,z_F,z_High School,Clerical,10,Private,8540,1,Sports Car,no,0,0,No,0,18540,,1,Highly Urban/ Urban
928986116,0,21-Sep-38,61,0,15,85554.00 ,No,272542.00 ,Yes,M,Masters,Lawyer,43,Private,19870,1,z_SUV,yes,0,0,No,0,0,15,0,Highly Urban/ Urban
873711350,0,18-Feb-56,43,0,11,45931.00 ,No,137861.00 ,Yes,M,Masters,,5,Commercial,19870,6,Van,yes,5989,3,No,3,0,21,0,Highly Urban/ Urban
463814342,0,25-Apr-55,44,0,14,134967.00 ,No,335456.00 ,Yes,z_F,Masters,Manager,31,Private,16020,4,Minivan,no,0,0,No,0,0,18,0,Highly Urban/ Urban
646843657,0,5-Sep-49,50,0,13,46952.00 ,No,223769.00 ,Yes,z_F,Bachelors,z_Blue Collar,26,Commercial,6200,1,z_SUV,no,0,0,No,0,3731,1,1,Highly Urban/ Urban
184765901,0,27-Jan-52,47,0,11,69692.00 ,No,243839.00 ,Yes,z_F,Masters,Lawyer,58,Private,18370,4,Sports Car,no,3314,2,No,0,0,10,0,Highly Urban/ Urban
740716572,0,8-Aug-44,55,0,6,86546.00 ,No,329062.00 ,Yes,M,Masters,Lawyer,6,Private,15960,4,Minivan,yes,0,0,No,3,0,18,0,Highly Urban/ Urban
58001635,0,19-May-59,40,3,13,120603.00 ,Yes,0.00 ,z_No,M,PhD,Doctor,16,Private,17560,10,Van,no,0,0,No,0,0,13,0,Highly Urban/ Urban
527670758,0,11-Feb-39,60,0,13,60432.00 ,No,235070.00 ,Yes,M,Bachelors,Professional,35,Private,18560,1,Minivan,yes,0,0,No,0,7369,10,1,z_Highly Rural/ Rural
624628682,0,11-May-47,52,0,,,No,,z_No,M,Bachelors,Clerical,36,Commercial,22590,1,Panel Truck,yes,0,0,No,1,5463,,1,Highly Urban/ Urban
329167641,0,22-Mar-42,57,0,13,192297.00 ,No,488216.00 ,Yes,M,PhD,,53,Commercial,33630,1,Panel Truck,yes,10074,1,No,3,0,21,0,Highly Urban/ Urban
181290061,0,15-Sep-44,55,0,6,38322.00 ,No,149578.00 ,Yes,z_F,Bachelors,Manager,5,Private,15590,1,Minivan,no,0,0,Yes,0,0,14,0,Highly Urban/ Urban
419976473,0,27-Sep-42,57,0,12,97083.00 ,No,0.00 ,z_No,z_F,Bachelors,Professional,20,Private,18800,13,Minivan,no,4925,1,No,4,0,13,0,Highly Urban/ Urban
137895222,0,1-Jan-48,51,0,13,32570.00 ,No,158055.00 ,Yes,M,Bachelors,Clerical,17,Commercial,9860,9,Pickup,yes,5533,1,No,6,0,9,0,Highly Urban/ Urban
569134000,0,6-Oct-51,48,0,6,14410.00 ,No,0.00 ,z_No,z_F,<High School,Clerical,27,Private,7740,7,z_SUV,no,1001,1,No,3,7204,1,1,Highly Urban/ Urban
345824763,0,31-May-64,35,0,12,101956.00 ,No,284104.00 ,Yes,z_F,Bachelors,z_Blue Collar,45,Commercial,28160,10,Minivan,no,0,0,No,0,0,1,0,Highly Urban/ Urban
121706213,0,22-May-56,43,1,14,23215.00 ,No,80406.00 ,Yes,z_F,z_High School,Home Maker,33,Commercial,16530,4,Minivan,no,0,0,No,2,0,6,0,z_Highly Rural/ Rural
586304732,0,13-Sep-60,39,2,13,192426.00 ,No,483998.00 ,Yes,M,PhD,Doctor,46,Private,33460,1,Minivan,yes,0,0,No,0,0,17,0,Highly Urban/ Urban
419268834,0,26-Dec-63,35,0,14,,No,172856.00 ,Yes,M,Bachelors,Manager,10,Commercial,21950,1,Van,no,0,0,No,0,0,10,0,Highly Urban/ Urban
595503380,0,14-Jun-73,26,0,9,24722.00 ,No,0.00 ,z_No,z_F,<High School,Clerical,28,Private,9420,6,z_SUV,no,0,0,No,1,11213,4,1,Highly Urban/ Urban
305188907,1,11-Jan-61,38,2,12,14320.00 ,Yes,77725.00 ,z_No,z_F,z_High School,Home Maker,26,Private,23950,1,Minivan,no,3718,1,No,0,6880,4,1,Highly Urban/ Urban
289313269,0,1-Jul-58,41,0,13,96886.00 ,No,256416.00 ,Yes,z_F,Bachelors,Professional,13,Private,15290,1,Minivan,no,0,0,No,0,0,10,0,Highly Urban/ Urban
552499053,1,3-Apr-61,38,2,0,0.00 ,No,0.00 ,Yes,z_F,z_High School,Student,24,Commercial,10560,1,z_SUV,no,0,0,No,0,0,7,0,Highly Urban/ Urban
837122700,0,7-Oct-53,46,0,10,70840.00 ,No,0.00 ,z_No,M,Bachelors,Professional,32,Private,13180,3,Minivan,no,0,0,Yes,0,0,1,0,Highly Urban/ Urban
788779542,2,3-Dec-38,60,2,,21920.00 ,No,78026.00 ,Yes,z_F,z_High School,Clerical,50,Private,11810,10,z_SUV,no,6973,3,No,0,0,8,0,Highly Urban/ Urban
348646112,0,26-Sep-37,62,0,14,67112.00 ,No,238759.00 ,Yes,z_F,Bachelors,Professional,32,Private,18300,1,Sports Car,no,8363,1,No,7,4287,1,1,Highly Urban/ Urban
972352732,0,28-Jul-58,41,0,12,36449.00 ,No,0.00 ,Yes,M,z_High School,Student,37,Private,17900,6,Minivan,yes,0,0,No,0,0,1,0,z_Highly Rural/ Rural
49408042,0,27-Jun-50,49,0,11,138942.00 ,No,0.00 ,z_No,M,Masters,Lawyer,37,Private,18920,11,Van,no,0,0,No,0,0,1,0,Highly Urban/ Urban
664787627,0,25-Feb-57,42,0,13,77737.00 ,No,238724.00 ,Yes,z_F,Bachelors,Manager,27,Private,22800,1,Minivan,no,0,0,No,2,0,11,0,Highly Urban/ Urban
663029590,0,27-Apr-45,54,0,12,46074.00 ,No,0.00 ,z_No,M,Bachelors,Manager,42,Private,11510,3,Pickup,yes,0,0,No,0,0,6,0,Highly Urban/ Urban
63479241,0,29-Apr-45,54,0,0,0.00 ,No,109280.00 ,Yes,z_F,z_High School,Home Maker,13,Private,7140,11,Sports Car,no,0,0,No,0,0,1,0,z_Highly Rural/ Rural
800556705,1,26-Sep-61,38,2,11,50718.00 ,Yes,0.00 ,z_No,z_F,<High School,Clerical,51,Private,14230,1,z_SUV,no,3649,1,No,5,0,5,0,z_Highly Rural/ Rural
496954522,0,1-Feb-61,38,0,11,58820.00 ,No,181915.00 ,Yes,z_F,Bachelors,Clerical,55,Private,19690,21,Pickup,no,4528,2,No,0,0,10,0,Highly Urban/ Urban
226909233,0,13-Jun-39,60,2,,0.00 ,No,141088.00 ,Yes,z_F,z_High School,Home Maker,47,Private,7500,3,z_SUV,no,0,0,Yes,2,4586,1,1,Highly Urban/ Urban
553450547,0,22-Feb-56,43,0,,0.00 ,No,84656.00 ,Yes,M,z_High School,Student,36,Commercial,24520,1,Panel Truck,no,1119,1,No,8,3784,,1,Highly Urban/ Urban
507552592,2,17-Jun-62,37,4,16,,Yes,0.00 ,z_No,z_F,Bachelors,z_Blue Collar,23,Commercial,1500,1,Sports Car,no,49223,1,Yes,2,3676,1,1,Highly Urban/ Urban
463360926,2,23-Jul-55,44,3,14,47231.00 ,No,168478.00 ,Yes,z_F,z_High School,Clerical,31,Private,18170,17,Pickup,no,0,0,No,0,0,10,0,Highly Urban/ Urban
799528270,0,9-Sep-67,32,2,13,14744.00 ,No,0.00 ,Yes,z_F,Bachelors,Student,27,Private,14930,3,z_SUV,no,613,2,No,5,0,7,0,Highly Urban/ Urban
800426023,0,2-Dec-54,44,2,15,16352.00 ,No,134164.00 ,Yes,z_F,z_High School,Home Maker,37,Private,9760,1,z_SUV,no,2316,1,No,0,56400,1,1,Highly Urban/ Urban
64820276,0,1-Dec-51,47,0,0,,No,114664.00 ,z_No,z_F,Bachelors,Home Maker,8,Private,8770,4,z_SUV,no,0,0,No,0,0,11,0,Highly Urban/ Urban
3660621,0,11-Jun-69,30,1,9,77156.00 ,Yes,0.00 ,z_No,z_F,Bachelors,Clerical,28,Private,11430,9,z_SUV,no,11295,3,No,6,0,1,0,z_Highly Rural/ Rural
472137014,0,23-Sep-70,29,1,11,144242.00 ,Yes,0.00 ,z_No,z_F,PhD,,15,Private,16370,4,Sports Car,no,4822,2,No,0,0,13,0,Highly Urban/ Urban
834249193,0,10-Sep-39,60,0,10,16919.00 ,No,116786.00 ,z_No,z_F,z_High School,Clerical,24,Private,9190,9,z_SUV,no,0,0,No,0,2386,,1,Highly Urban/ Urban
831585855,0,16-Mar-54,45,2,15,20653.00 ,No,140294.00 ,Yes,z_F,<High School,Clerical,24,Commercial,20720,1,Pickup,no,0,0,No,0,10690,6,1,Highly Urban/ Urban
852469481,0,4-Dec-65,33,5,18,4562.00 ,No,55632.00 ,Yes,M,z_High School,Student,8,Commercial,9650,7,Pickup,yes,0,0,No,4,0,9,0,Highly Urban/ Urban
449101300,0,25-Jun-48,51,0,9,95713.00 ,No,302676.00 ,Yes,z_F,PhD,Manager,32,Private,23040,9,Pickup,no,0,0,No,0,0,17,0,Highly Urban/ Urban
820425739,0,15-Jul-55,44,0,11,29929.00 ,No,124756.00 ,z_No,M,z_High School,Professional,41,Private,15320,4,Minivan,yes,0,0,No,0,0,1,0,Highly Urban/ Urban
362335899,0,26-Jan-50,49,0,13,104691.00 ,No,271132.00 ,z_No,M,Bachelors,Professional,14,Commercial,30260,7,Panel Truck,yes,22813,1,Yes,7,0,1,0,Highly Urban/ Urban
513474624,0,29-Dec-46,52,0,11,70198.00 ,No,239210.00 ,Yes,M,Bachelors,z_Blue Collar,41,Commercial,37810,6,Panel Truck,no,0,0,Yes,0,934,9,1,Highly Urban/ Urban
684319268,0,21-Sep-45,54,0,15,50646.00 ,No,222419.00 ,Yes,z_F,PhD,Home Maker,40,Private,32100,6,Van,no,0,0,No,0,0,16,0,z_Highly Rural/ Rural
63729628,0,31-Aug-49,50,0,8,69030.00 ,No,196452.00 ,Yes,z_F,z_High School,z_Blue Collar,10,Commercial,35450,6,z_SUV,no,764,3,No,0,0,1,0,Highly Urban/ Urban
567478451,0,11-Apr-61,38,0,7,116933.00 ,No,372067.00 ,z_No,M,Bachelors,Professional,19,Commercial,25740,1,Panel Truck,yes,0,0,No,0,0,14,0,Highly Urban/ Urban
184517615,0,14-Jul-54,45,0,8,38632.00 ,No,187532.00 ,Yes,z_F,z_High School,z_Blue Collar,35,Commercial,25340,4,Minivan,no,0,0,No,0,0,1,0,z_Highly Rural/ Rural
997931907,2,7-Nov-60,39,2,11,30290.00 ,No,134576.00 ,Yes,z_F,<High School,z_Blue Collar,20,Commercial,18270,3,Pickup,no,2787,3,No,3,1841,1,1,Highly Urban/ Urban
2885798,0,25-Sep-52,47,0,15,57446.00 ,No,205310.00 ,Yes,M,z_High School,Professional,30,Private,12120,4,Pickup,no,0,0,No,2,0,7,0,Highly Urban/ Urban
347562336,0,30-Jul-66,33,0,8,102981.00 ,No,302779.00 ,Yes,M,z_High School,Professional,29,Private,16680,1,Van,yes,0,0,No,0,0,11,0,z_Highly Rural/ Rural
275865578,0,9-Feb-61,38,0,11,72901.00 ,No,243300.00 ,z_No,z_F,Bachelors,Professional,28,Private,15200,4,z_SUV,no,1310,3,No,5,0,4,0,Highly Urban/ Urban
2885798,0,25-Sep-52,47,0,15,57446.00 ,No,205310.00 ,Yes,M,z_High School,Professional,30,Commercial,25090,4,Panel Truck,no,0,0,No,1,5324,7,1,Highly Urban/ Urban
336896255,0,12-Dec-60,38,0,6,159691.00 ,No,379686.00 ,Yes,z_F,Masters,,44,Commercial,23260,4,Pickup,no,0,0,No,4,0,13,0,Highly Urban/ Urban
908964571,0,21-Jul-59,40,0,10,90377.00 ,No,251223.00 ,z_No,M,Bachelors,z_Blue Collar,21,Commercial,5500,1,Pickup,yes,0,0,No,2,0,7,0,Highly Urban/ Urban
650729244,0,16-Dec-33,65,0,14,56513.00 ,No,189268.00 ,Yes,z_F,Masters,Lawyer,42,Private,15360,10,Sports Car,no,5229,1,No,4,0,25,0,Highly Urban/ Urban
96249983,0,2-Feb-51,48,0,10,20551.00 ,No,88080.00 ,z_No,M,Masters,Lawyer,40,Private,14150,3,Minivan,yes,4939,3,No,2,0,17,0,Highly Urban/ Urban
231947709,0,27-Jan-61,38,2,0,0.00 ,Yes,93228.00 ,z_No,z_F,<High School,Home Maker,51,Private,9750,8,z_SUV,no,11093,3,No,7,4913,1,1,Highly Urban/ Urban
868197226,0,30-Oct-59,40,0,9,83000.00 ,No,248949.00 ,Yes,z_F,Masters,Lawyer,30,Private,21880,1,z_SUV,no,0,0,No,0,0,15,0,Highly Urban/ Urban
240336746,0,16-May-42,57,2,16,86232.00 ,No,272326.00 ,Yes,z_F,Masters,Manager,8,Private,15820,9,z_SUV,no,0,0,No,0,0,15,0,Highly Urban/ Urban
898647663,0,28-Dec-62,36,0,8,131766.00 ,No,0.00 ,z_No,M,PhD,Manager,45,Private,13950,4,Minivan,yes,0,0,No,0,4495,11,1,Highly Urban/ Urban
610834268,0,20-Feb-53,46,0,13,122086.00 ,No,347291.00 ,z_No,z_F,Masters,Lawyer,5,Private,7020,6,Sports Car,no,0,0,No,0,0,11,0,Highly Urban/ Urban
947320793,0,25-Dec-34,64,1,15,34199.00 ,No,174149.00 ,Yes,M,Bachelors,z_Blue Collar,5,Private,11210,7,Sports Car,yes,10572,4,No,4,8550,8,1,Highly Urban/ Urban
211458609,0,23-Nov-50,48,0,2,134333.00 ,No,358876.00 ,Yes,z_F,z_High School,Professional,9,Private,22490,6,z_SUV,no,0,0,No,2,0,1,0,Highly Urban/ Urban
829738244,0,9-Sep-60,39,0,10,70750.00 ,No,228858.00 ,z_No,M,Bachelors,z_Blue Collar,68,Private,3350,1,Minivan,no,6006,2,No,3,3423,14,1,z_Highly Rural/ Rural
986554544,0,29-Oct-48,51,0,0,0.00 ,No,0.00 ,z_No,M,PhD,Doctor,29,Private,8310,6,Pickup,yes,0,0,No,0,0,18,0,Highly Urban/ Urban
771190621,0,6-Oct-54,45,0,13,103134.00 ,No,,z_No,z_F,Masters,Lawyer,38,Private,16310,1,Sports Car,no,0,0,No,0,0,21,0,Highly Urban/ Urban
505246407,0,21-Feb-46,53,0,13,69268.00 ,No,238236.00 ,Yes,M,Bachelors,z_Blue Collar,31,Commercial,13730,6,Minivan,no,23381,1,No,1,0,12,0,Highly Urban/ Urban
554193726,0,19-Jul-59,40,0,9,103636.00 ,No,270623.00 ,Yes,M,Bachelors,Manager,47,Private,14070,7,Minivan,yes,0,0,No,0,0,1,0,Highly Urban/ Urban
467806649,0,10-Jan-39,60,0,9,100207.00 ,No,320199.00 ,z_No,M,Bachelors,Manager,34,Private,1500,10,Minivan,no,15403,2,No,0,0,11,0,Highly Urban/ Urban
995214124,0,11-Jan-57,42,0,,56969.00 ,No,252556.00 ,Yes,M,Bachelors,Professional,18,Commercial,11400,1,Pickup,no,4512,3,No,5,4083,10,1,Highly Urban/ Urban
374284502,0,19-Feb-45,54,0,0,0.00 ,No,87156.00 ,Yes,z_F,Masters,Home Maker,36,Private,22350,6,z_SUV,no,0,0,No,0,0,9,0,z_Highly Rural/ Rural
538677206,0,28-Feb-65,34,3,16,118064.00 ,No,330500.00 ,Yes,M,Bachelors,z_Blue Collar,5,Commercial,13310,1,Minivan,no,0,0,No,0,0,11,0,Highly Urban/ Urban
937135517,1,7-Dec-54,44,2,16,165769.00 ,No,414539.00 ,Yes,M,PhD,,27,Commercial,44250,9,Panel Truck,yes,26121,4,Yes,8,3459,11,1,Highly Urban/ Urban
528512018,1,7-Dec-54,44,2,15,80140.00 ,No,233009.00 ,Yes,M,Masters,Professional,40,Private,13910,21,Minivan,no,0,0,No,3,0,15,0,Highly Urban/ Urban
